UWI,Lahee Classification,Well Trajectory,Projected Formation,Producing Formation,Field,Type,Spud Date,Total Well Depth (mKB),True Vertical Depth (m TVD),Rig Release Date,Drilling Contractor Name,Completion Length (m),Last Injection Date,Last Production Date,Full Status,Base Of Groundwater Protection Elev. (m above sea level),Base Of Groundwater Protection Depth (mKB),Recovery Mechanism,Scheme Sub Type,Completion Bottom (mKB),Completion Top (mKB),Deepest Form. Depth (mKB),Deepest Form. Name,Cum. BOE (bbl),Geological Formation,Fractured Well Flag,EDCT,PSAC Area Code,LLR Abandonment Area,Cum. Gas Injection - E3M3 (e3m3),Cum. Water Production (bbl),Cum. Oil Production (bbl),Surface Aband. Date,Cum. Oil Production (m3),Cum. Water Production (m3),Final Drill Date,Ground Elevation (m above sea level),Initial 3Mth Prod. Gas (Mcf/d),Initial 3Mth Prod. Oil (BBL/d),Initial 3Mth Prod. Water (BBL/d),Last 3Mth Prod. Gas (Mcf/d),Last 3Mth Prod. Oil (BBL/d),Last 3Mth Prod. Water (BBL/d),Initial 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. Condensate (BBL/d),Cum. Condensate Production (bbl),Cum. Water Injection - M3 (m3),Cum. Co2 Injection (e3m3),Oil Pool  Area Pool Ha (ha),Oil Pool Average Pay Thickness (m),Oil Pool Initial Pressure (kpa),Oil Pool Temperature (ºC),Licence,Perforation Count,Cum. Condensate Production (m3),Cum. CO2 Injection (mcf),Cum. Gas Production (e3m3),Cum. Gas Production (mcf),Initial 3Mth Prod. Condensate (BBL/d),Cum. Water Injection - BBL (bbl),Cement Amount,Cement Type,Cement Unit
100/01-18-039-09W4/03,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST COMMINGLED POOL 058,PROVOST,,19930709,968,0,19930714,SEDCO DRILLING,41,,20051201,Abandoned Gas,383.01,367.2,PRIMARY,,837,796,912,LLOYDMINSTER MBR,1625.6924,COLONY YYY,YES,BWL,AB4,Medicine Hat,0,0,0,20190219,0,0,19930711,745.4,172.14,,,102.49,,,29.68,17.67,,0,0,,,,,,0159564,4,0,,267,9429.016,,0,14,CLASS A NEAT,Tonnes
100/01-18-039-09W4/03,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST COMMINGLED POOL 058,PROVOST,,19930709,968,0,19930714,SEDCO DRILLING,41,,20051201,Abandoned Gas,383.01,367.2,PRIMARY,,837,796,912,LLOYDMINSTER MBR,1625.6924,COLONY YYY,YES,BWL,AB4,Medicine Hat,0,0,0,20190219,0,0,19930711,745.4,172.14,,,102.49,,,29.68,17.67,,0,0,,,,,,0159564,4,0,,267,9429.016,,0,20,1:1:2 POZ,Tonnes
100/01-18-039-09W4/03,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST COMMINGLED POOL 058,PROVOST,,19930709,968,0,19930714,SEDCO DRILLING,41,,20051201,Abandoned Gas,383.01,367.2,PRIMARY,,837,796,912,LLOYDMINSTER MBR,1625.6924,COLONY YYY,YES,BWL,AB4,Medicine Hat,0,0,0,20190219,0,0,19930711,745.4,172.14,,,102.49,,,29.68,17.67,,0,0,,,,,,0159564,4,0,,267,9429.016,,0,7,GPSL/GPCEM/THX,Tonnes
100/05-17-017-29W4/02,NEW POOL WILDCAT,Deviated,CROSSFIELD MBR,,HIGH RIVER,,19991125,3230,3228.05,20000108,JOMAX DRILLING (1988) LIMITED,,,,Abandoned,117.78,987.1,,,,,2637.15,CUTBANK SS,,,YES,BWL,AB2,Calgary/Edmonton,,,,20200211,,,20000101,1099.5,,,,,,,,,,,,,,,,,0228783,11,,,,,,,32,CLASS G NEAT,Tonnes
100/05-17-017-29W4/02,NEW POOL WILDCAT,Deviated,CROSSFIELD MBR,,HIGH RIVER,,19991125,3230,3228.05,20000108,JOMAX DRILLING (1988) LIMITED,,,,Abandoned,117.78,987.1,,,,,2637.15,CUTBANK SS,,,YES,BWL,AB2,Calgary/Edmonton,,,,20200211,,,20000101,1099.5,,,,,,,,,,,,,,,,,0228783,11,,,,,,,48.6,1:1:2 POZ,Tonnes
100/05-17-017-29W4/02,NEW POOL WILDCAT,Deviated,CROSSFIELD MBR,,HIGH RIVER,,19991125,3230,3228.05,20000108,JOMAX DRILLING (1988) LIMITED,,,,Abandoned,117.78,987.1,,,,,2637.15,CUTBANK SS,,,YES,BWL,AB2,Calgary/Edmonton,,,,20200211,,,20000101,1099.5,,,,,,,,,,,,,,,,,0228783,11,,,,,,,16,CLASS G NEAT,Tonnes
100/05-17-017-29W4/02,NEW POOL WILDCAT,Deviated,CROSSFIELD MBR,,HIGH RIVER,,19991125,3230,3228.05,20000108,JOMAX DRILLING (1988) LIMITED,,,,Abandoned,117.78,987.1,,,,,2637.15,CUTBANK SS,,,YES,BWL,AB2,Calgary/Edmonton,,,,20200211,,,20000101,1099.5,,,,,,,,,,,,,,,,,0228783,11,,,,,,,44,1:1:2 POZ,Tonnes
100/05-17-017-29W4/02,NEW POOL WILDCAT,Deviated,CROSSFIELD MBR,,HIGH RIVER,,19991125,3230,3228.05,20000108,JOMAX DRILLING (1988) LIMITED,,,,Abandoned,117.78,987.1,,,,,2637.15,CUTBANK SS,,,YES,BWL,AB2,Calgary/Edmonton,,,,20200211,,,20000101,1099.5,,,,,,,,,,,,,,,,,0228783,11,,,,,,,28,CLASS G NEAT,Tonnes
100/02-36-024-20W4/02,DEVELOPMENT,Vertical,MEDICINE HAT SD,HUSSAR COMMINGLED MFP9501,HUSSAR,,20061130,848,0,20061220,TECHNICOIL CORPORATION,3,,20230501,Flowing Gas,465.79,449.1,PRIMARY,,650.5,647.5,814.16,MEDICINE HAT SD,23308.29,EDMONTON K,YES,140,AB3,Calgary/Edmonton,0,0,0,,0,0,20061219,910.6,115.9,,,18.08,,,19.98,3.12,,0,0,,256,4,9138,37,0366809,3,0,,3828.1,135188.08,,0,3.2,CLASS A NEAT,Tonnes
100/02-36-024-20W4/02,DEVELOPMENT,Vertical,MEDICINE HAT SD,HUSSAR COMMINGLED MFP9501,HUSSAR,,20061130,848,0,20061220,TECHNICOIL CORPORATION,3,,20230501,Flowing Gas,465.79,449.1,PRIMARY,,650.5,647.5,814.16,MEDICINE HAT SD,23308.29,EDMONTON K,YES,140,AB3,Calgary/Edmonton,0,0,0,,0,0,20061219,910.6,115.9,,,18.08,,,19.98,3.12,,0,0,,256,4,9138,37,0366809,3,0,,3828.1,135188.08,,0,13.5,GPSL/GPCEM/THX,Tonnes
102/16-14-060-20W4/02,DEVELOPMENT,Vertical,WABAMUN GRP,RADWAY SPARKY A,RADWAY,,20020712,808,0,20020716,TEMPCO DRILLING COMPANY INC.,3,,20070401,Abandoned Zone Gas,408.9,244.2,PRIMARY,,639,636,787.76,WABAMUN GRP,57286.52,SPARKY A,YES,140,AB5,Athabasca/Peace River,0,20862.674,0,20150601,0,3316.9,20020715,649.8,361.18,,45.9,28.85,,50.59,62.28,5.01,0.04,1.2579621,0,,,,,,0270994,5,0.2,,9408.4,332254.5,0.01,0,11.3,CLASS G NEAT,Tonnes
102/16-14-060-20W4/02,DEVELOPMENT,Vertical,WABAMUN GRP,RADWAY SPARKY A,RADWAY,,20020712,808,0,20020716,TEMPCO DRILLING COMPANY INC.,3,,20070401,Abandoned Zone Gas,408.9,244.2,PRIMARY,,639,636,787.76,WABAMUN GRP,57286.52,SPARKY A,YES,140,AB5,Athabasca/Peace River,0,20862.674,0,20150601,0,3316.9,20020715,649.8,361.18,,45.9,28.85,,50.59,62.28,5.01,0.04,1.2579621,0,,,,,,0270994,5,0.2,,9408.4,332254.5,0.01,0,15,GPSL/GPCEM/THX,Tonnes
100/10-36-023-24W4/03,DEVELOPMENT,Vertical,DETRITAL =CRET=,,CAVALIER,,19920731,1727,0,19920811,SEDCO DRILLING,85,,,Abandoned,493.03,491.7,PRIMARY,,321.2,236.5,1709,PEKISKO FM,,,YES,BWL,AB3,Calgary/Edmonton,,,,20110922,,,19920809,980.5,,,,,,,,,,,,,,,,,0153087,21,,,,,,,18,CLASS A NEAT,Tonnes
100/10-36-023-24W4/03,DEVELOPMENT,Vertical,DETRITAL =CRET=,,CAVALIER,,19920731,1727,0,19920811,SEDCO DRILLING,85,,,Abandoned,493.03,491.7,PRIMARY,,321.2,236.5,1709,PEKISKO FM,,,YES,BWL,AB3,Calgary/Edmonton,,,,20110922,,,19920809,980.5,,,,,,,,,,,,,,,,,0153087,21,,,,,,,23,G + 4 PC GEL,Tonnes
100/10-36-023-24W4/03,DEVELOPMENT,Vertical,DETRITAL =CRET=,,CAVALIER,,19920731,1727,0,19920811,SEDCO DRILLING,85,,,Abandoned,493.03,491.7,PRIMARY,,321.2,236.5,1709,PEKISKO FM,,,YES,BWL,AB3,Calgary/Edmonton,,,,20110922,,,19920809,980.5,,,,,,,,,,,,,,,,,0153087,21,,,,,,,13,CLASS G NEAT,Tonnes
100/09-30-036-04W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST DINA G4G,PROVOST,,19920401,860,850.94,19920405,ENSIGN DRILLING INC.,2,,19940201,Abandoned Crude Oil,368.7,294.2,PRIMARY,,836.6,835,835,DINA MBR,7868.7417,DINA G4G,,BWL,AB4,Medicine Hat,0,17276.852,7645.894,19950728,1215.6,2746.8,19920404,658.9,5.89,33.15,9.3,1.45,10.14,59.22,34.17,10.39,,0,0,,652,3,6112,28,0152065,2,0,,36.6,1292.5168,,0,11.5,CLASS G NEAT,Tonnes
100/08-15-038-02W4/00,DEEPER-POOLTEST,Vertical,ELLERSLIE MBR,PROVOST UPPER MANNVILLE R4R,PROVOST,,19880224,856,0,19880228,PRECISION DRILLING CORPORATION,6,,20160201,Abandoned Gas,425.37,279.2,PRIMARY,,720,714,845,WOODBEND GRP,766724.44,UPPER MANNVILLE R4R,,BWL,AB4,Medicine Hat,0,743.4556,12.579621,20190125,2,118.2,19880227,700.6,2483.73,0.14,0.05,114.52,0.42,1.36,428.37,20.16,,0,0,,,,,,0132177,2,0,,125923,4446929,,0,17.4,CLASS G NEAT,Cubic metres
100/08-15-038-02W4/00,DEEPER-POOLTEST,Vertical,ELLERSLIE MBR,PROVOST UPPER MANNVILLE R4R,PROVOST,,19880224,856,0,19880228,PRECISION DRILLING CORPORATION,6,,20160201,Abandoned Gas,425.37,279.2,PRIMARY,,720,714,845,WOODBEND GRP,766724.44,UPPER MANNVILLE R4R,,BWL,AB4,Medicine Hat,0,743.4556,12.579621,20190125,2,118.2,19880227,700.6,2483.73,0.14,0.05,114.52,0.42,1.36,428.37,20.16,,0,0,,,,,,0132177,2,0,,125923,4446929,,0,17,1:1:2 POZ,Tonnes
100/08-15-038-02W4/00,DEEPER-POOLTEST,Vertical,ELLERSLIE MBR,PROVOST UPPER MANNVILLE R4R,PROVOST,,19880224,856,0,19880228,PRECISION DRILLING CORPORATION,6,,20160201,Abandoned Gas,425.37,279.2,PRIMARY,,720,714,845,WOODBEND GRP,766724.44,UPPER MANNVILLE R4R,,BWL,AB4,Medicine Hat,0,743.4556,12.579621,20190125,2,118.2,19880227,700.6,2483.73,0.14,0.05,114.52,0.42,1.36,428.37,20.16,,0,0,,,,,,0132177,2,0,,125923,4446929,,0,8.3,CLASS G NEAT,Tonnes
100/08-29-026-17W4/00,DEVELOPMENT,Vertical,BANFF FM,CESSFORD BANFF B,CESSFORD,,19850328,1325,0,19850403,PRECISION DRILLING CORPORATION,5,,19870801,Abandoned Crude Oil,498.7,366.9,PRIMARY,,1304.5,1300,1294,BANFF FM,3257.0605,BANFF B,YES,BWL,AB3,Calgary/Edmonton,0,1741.0197,2939.2285,20130504,467.3,276.8,19850402,861.6,9.84,33.87,7.97,1.34,0.24,1.93,35.57,0.47,,0,0,,,3,,,0114117,1,0,,52.2,1843.4257,,0,24,CLASS G NEAT,Tonnes
100/08-29-026-17W4/00,DEVELOPMENT,Vertical,BANFF FM,CESSFORD BANFF B,CESSFORD,,19850328,1325,0,19850403,PRECISION DRILLING CORPORATION,5,,19870801,Abandoned Crude Oil,498.7,366.9,PRIMARY,,1304.5,1300,1294,BANFF FM,3257.0605,BANFF B,YES,BWL,AB3,Calgary/Edmonton,0,1741.0197,2939.2285,20130504,467.3,276.8,19850402,861.6,9.84,33.87,7.97,1.34,0.24,1.93,35.57,0.47,,0,0,,,3,,,0114117,1,0,,52.2,1843.4257,,0,23,1:1:2 POZ,Tonnes
100/08-29-026-17W4/00,DEVELOPMENT,Vertical,BANFF FM,CESSFORD BANFF B,CESSFORD,,19850328,1325,0,19850403,PRECISION DRILLING CORPORATION,5,,19870801,Abandoned Crude Oil,498.7,366.9,PRIMARY,,1304.5,1300,1294,BANFF FM,3257.0605,BANFF B,YES,BWL,AB3,Calgary/Edmonton,0,1741.0197,2939.2285,20130504,467.3,276.8,19850402,861.6,9.84,33.87,7.97,1.34,0.24,1.93,35.57,0.47,,0,0,,,3,,,0114117,1,0,,52.2,1843.4257,,0,8,CLASS G NEAT,Tonnes
102/06-32-038-04W4/00,NEW POOL WILDCAT,Vertical,MANNVILLE GRP,PROVOST VIKING W4W,PROVOST,,20040806,754,0,20040808,TEMPCO DRILLING COMPANY INC.,2,,20140401,Abandoned Gas,375.4,316.5,PRIMARY,,686,684.5,728.13,COLONY MBR,44691.402,VIKING W4W,,140,AB4,Medicine Hat,0,138.37584,0,20190806,0,22,20040807,688,243.27,,1.5,26.43,,4.46,41.97,4.59,0.03,2.5159242,0,,,,,,0311813,1,0.4,,7339.6,259195.53,0.03,0,7,CLASS C NEAT,Tonnes
102/06-32-038-04W4/00,NEW POOL WILDCAT,Vertical,MANNVILLE GRP,PROVOST VIKING W4W,PROVOST,,20040806,754,0,20040808,TEMPCO DRILLING COMPANY INC.,2,,20140401,Abandoned Gas,375.4,316.5,PRIMARY,,686,684.5,728.13,COLONY MBR,44691.402,VIKING W4W,,140,AB4,Medicine Hat,0,138.37584,0,20190806,0,22,20040807,688,243.27,,1.5,26.43,,4.46,41.97,4.59,0.03,2.5159242,0,,,,,,0311813,1,0.4,,7339.6,259195.53,0.03,0,13,GPSL/GPCEM/THX,Tonnes
102/10-31-044-11W4/00,DEVELOPMENT,Deviated,CUMMINGS MBR,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19970811,901,828.08,19970825,PRECISION DRILLING CORPORATION,2,,20120701,Abandoned Crude Oil,428.7,273,PRIMARY,Waterflood,839,837,880,GLAUCONITIC SS,21627.322,SPARKY I,YES,BWL,AB4,Medicine Hat,0,1942109.2,19621.693,20190508,3119.6,308770.7,19970825,695.7,2.47,19.57,52.53,0.27,0.31,233.58,20,0.36,,0,0,,140,2,5262,30,0204919,1,0,,329.4,11632.651,,0,4.5,CLASS G NEAT,Tonnes
102/10-31-044-11W4/00,DEVELOPMENT,Deviated,CUMMINGS MBR,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19970811,901,828.08,19970825,PRECISION DRILLING CORPORATION,2,,20120701,Abandoned Crude Oil,428.7,273,PRIMARY,Waterflood,839,837,880,GLAUCONITIC SS,21627.322,SPARKY I,YES,BWL,AB4,Medicine Hat,0,1942109.2,19621.693,20190508,3119.6,308770.7,19970825,695.7,2.47,19.57,52.53,0.27,0.31,233.58,20,0.36,,0,0,,140,2,5262,30,0204919,1,0,,329.4,11632.651,,0,17,GPSL/GPCEM/THX,Tonnes
102/10-31-044-11W4/00,DEVELOPMENT,Deviated,CUMMINGS MBR,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19970811,901,828.08,19970825,PRECISION DRILLING CORPORATION,2,,20120701,Abandoned Crude Oil,428.7,273,PRIMARY,Waterflood,839,837,880,GLAUCONITIC SS,21627.322,SPARKY I,YES,BWL,AB4,Medicine Hat,0,1942109.2,19621.693,20190508,3119.6,308770.7,19970825,695.7,2.47,19.57,52.53,0.27,0.31,233.58,20,0.36,,0,0,,140,2,5262,30,0204919,1,0,,329.4,11632.651,,0,6,GPSL/GPCEM/THX,Tonnes
100/13-22-076-10W6/00,DEVELOPMENT,Deviated,BLUESKY-GETHING,,VALHALLA,,19940314,1782,1763.39,19940330,DOUBLE EAGLE DRILLING LTD,,,,Abandoned,502.91,362,PRIMARY,,,,1718,CADOMIN FM,,,,BWL,AB7,Drayton Valley/Grande Prairie,,,,19940330,,,19940326,860.7,,,,,,,,,,,,,,,,,0165686,,,,,,,,44,CLASS G NEAT,Tonnes
102/01-23-040-16W4/03,DEVELOPMENT,Deviated,BASAL QUARTZ SD,RED WILLOW COMMINGLED POOL 005,RED WILLOW,,20011126,1207.3,1154.06,20011202,PRECISION DRILLING CORPORATION,39,,20040701,Abandoned Gas,355.35,389.1,PRIMARY,,1176,1137,1155.5,ELLERSLIE MBR,47304.605,GLAUCONITIC X,,570,AB5,Calgary/Edmonton,0,6006.14,0,20190222,0,954.9,20011201,740.3,1442.15,,1.28,40.38,,21.23,248.65,6.96,,0,0,,,,,,0262212,7,0,,7769.2,274366.72,,0,15.9,CLASS G NEAT,Tonnes
102/01-23-040-16W4/03,DEVELOPMENT,Deviated,BASAL QUARTZ SD,RED WILLOW COMMINGLED POOL 005,RED WILLOW,,20011126,1207.3,1154.06,20011202,PRECISION DRILLING CORPORATION,39,,20040701,Abandoned Gas,355.35,389.1,PRIMARY,,1176,1137,1155.5,ELLERSLIE MBR,47304.605,GLAUCONITIC X,,570,AB5,Calgary/Edmonton,0,6006.14,0,20190222,0,954.9,20011201,740.3,1442.15,,1.28,40.38,,21.23,248.65,6.96,,0,0,,,,,,0262212,7,0,,7769.2,274366.72,,0,34.4,CLASS G NEAT,Cubic metres
100/12-07-024-23W4/02,DEVELOPMENT,Vertical,MANNVILLE GRP,,CAVALIER,,19840904,1651,0,19840920,BLUE-BIRD DRILLING CO LTD,,,,Abandoned Zone,473.7,455.3,PRIMARY,,,,1636.3,PEKISKO FM,,,,BWL,AB3,Calgary/Edmonton,,,,20090807,,,19840915,925.6,,,,,,,,,,,,,,,,,0108568,5,,,,,,,16.5,CLASS G NEAT,Tonnes
100/12-07-024-23W4/02,DEVELOPMENT,Vertical,MANNVILLE GRP,,CAVALIER,,19840904,1651,0,19840920,BLUE-BIRD DRILLING CO LTD,,,,Abandoned Zone,473.7,455.3,PRIMARY,,,,1636.3,PEKISKO FM,,,,BWL,AB3,Calgary/Edmonton,,,,20090807,,,19840915,925.6,,,,,,,,,,,,,,,,,0108568,5,,,,,,,32,G + 4 PC GEL,Tonnes
100/12-07-024-23W4/02,DEVELOPMENT,Vertical,MANNVILLE GRP,,CAVALIER,,19840904,1651,0,19840920,BLUE-BIRD DRILLING CO LTD,,,,Abandoned Zone,473.7,455.3,PRIMARY,,,,1636.3,PEKISKO FM,,,,BWL,AB3,Calgary/Edmonton,,,,20090807,,,19840915,925.6,,,,,,,,,,,,,,,,,0108568,5,,,,,,,8,CLASS G NEAT,Tonnes
100/12-07-024-23W4/03,DEVELOPMENT,Vertical,MANNVILLE GRP,,CAVALIER,,19840904,1651,0,19840920,BLUE-BIRD DRILLING CO LTD,,,,Abandoned Zone,473.7,455.3,PRIMARY,,,,1636.3,PEKISKO FM,,,,BWL,AB3,Calgary/Edmonton,,,,20090807,,,19840915,925.6,,,,,,,,,,,,,,,,,0108568,5,,,,,,,16.5,CLASS G NEAT,Tonnes
100/12-07-024-23W4/03,DEVELOPMENT,Vertical,MANNVILLE GRP,,CAVALIER,,19840904,1651,0,19840920,BLUE-BIRD DRILLING CO LTD,,,,Abandoned Zone,473.7,455.3,PRIMARY,,,,1636.3,PEKISKO FM,,,,BWL,AB3,Calgary/Edmonton,,,,20090807,,,19840915,925.6,,,,,,,,,,,,,,,,,0108568,5,,,,,,,32,G + 4 PC GEL,Tonnes
100/12-07-024-23W4/03,DEVELOPMENT,Vertical,MANNVILLE GRP,,CAVALIER,,19840904,1651,0,19840920,BLUE-BIRD DRILLING CO LTD,,,,Abandoned Zone,473.7,455.3,PRIMARY,,,,1636.3,PEKISKO FM,,,,BWL,AB3,Calgary/Edmonton,,,,20090807,,,19840915,925.6,,,,,,,,,,,,,,,,,0108568,5,,,,,,,8,CLASS G NEAT,Tonnes
100/10-21-038-03W4/02,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST COMMINGLED POOL 083,PROVOST,,19980328,880,0,19980401,NT DRILLING RIGS (WEST) LTD.,7,,20140701,Abandoned Crude Oil,393.2,307.3,PRIMARY,,831,824,860,WOODBEND GRP,81535.31,CUMMINGS K5K,,BWL,AB4,Medicine Hat,0,3788590.2,75074.555,20171129,11935.9,602337.7,19980330,696.3,22.78,101.24,150.91,7.18,3.59,654.51,105.17,4.83,,0,0,,32,2,6034,30,0213836,4,0,,1061.1,37472.395,,0,11,CLASS A NEAT,Tonnes
100/10-21-038-03W4/02,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST COMMINGLED POOL 083,PROVOST,,19980328,880,0,19980401,NT DRILLING RIGS (WEST) LTD.,7,,20140701,Abandoned Crude Oil,393.2,307.3,PRIMARY,,831,824,860,WOODBEND GRP,81535.31,CUMMINGS K5K,,BWL,AB4,Medicine Hat,0,3788590.2,75074.555,20171129,11935.9,602337.7,19980330,696.3,22.78,101.24,150.91,7.18,3.59,654.51,105.17,4.83,,0,0,,32,2,6034,30,0213836,4,0,,1061.1,37472.395,,0,19,1:1:2 POZ,Tonnes
100/10-21-038-03W4/02,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST COMMINGLED POOL 083,PROVOST,,19980328,880,0,19980401,NT DRILLING RIGS (WEST) LTD.,7,,20140701,Abandoned Crude Oil,393.2,307.3,PRIMARY,,831,824,860,WOODBEND GRP,81535.31,CUMMINGS K5K,,BWL,AB4,Medicine Hat,0,3788590.2,75074.555,20171129,11935.9,602337.7,19980330,696.3,22.78,101.24,150.91,7.18,3.59,654.51,105.17,4.83,,0,0,,32,2,6034,30,0213836,4,0,,1061.1,37472.395,,0,6.5,GPSL/GPCEM/THX,Tonnes
103/05-26-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930423,1022,1006.18,19930427,CAYMAN VENTURES LTD.,2,,20140201,Abandoned Crude Oil,399.18,338.8,PRIMARY,,990,988,993.85,ELLERSLIE MBR,59241.348,ELLERSLIE D,YES,BWL,AB4,Medicine Hat,0,1373120.4,56350.414,20160309,8959,218308.7,19930426,734.5,8.9,121.29,32.85,1.92,1.29,2.64,122.82,1.62,,0,0,,184,3,6464,34,0157573,2,0,,474.8,16767.404,,0,12,CLASS A NEAT,Tonnes
103/05-26-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930423,1022,1006.18,19930427,CAYMAN VENTURES LTD.,2,,20140201,Abandoned Crude Oil,399.18,338.8,PRIMARY,,990,988,993.85,ELLERSLIE MBR,59241.348,ELLERSLIE D,YES,BWL,AB4,Medicine Hat,0,1373120.4,56350.414,20160309,8959,218308.7,19930426,734.5,8.9,121.29,32.85,1.92,1.29,2.64,122.82,1.62,,0,0,,184,3,6464,34,0157573,2,0,,474.8,16767.404,,0,8,GPSL/GPCEM/THX,Tonnes
103/05-26-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930423,1022,1006.18,19930427,CAYMAN VENTURES LTD.,2,,20140201,Abandoned Crude Oil,399.18,338.8,PRIMARY,,990,988,993.85,ELLERSLIE MBR,59241.348,ELLERSLIE D,YES,BWL,AB4,Medicine Hat,0,1373120.4,56350.414,20160309,8959,218308.7,19930426,734.5,8.9,121.29,32.85,1.92,1.29,2.64,122.82,1.62,,0,0,,184,3,6464,34,0157573,2,0,,474.8,16767.404,,0,15.5,LIGHT WEIGHT,Tonnes
103/05-26-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930423,1022,1006.18,19930427,CAYMAN VENTURES LTD.,2,,20140201,Abandoned Crude Oil,399.18,338.8,PRIMARY,,990,988,993.85,ELLERSLIE MBR,59241.348,ELLERSLIE D,YES,BWL,AB4,Medicine Hat,0,1373120.4,56350.414,20160309,8959,218308.7,19930426,734.5,8.9,121.29,32.85,1.92,1.29,2.64,122.82,1.62,,0,0,,184,3,6464,34,0157573,2,0,,474.8,16767.404,,0,8,GPSL/GPCEM/THX,Tonnes
100/07-34-040-12W4/00,NEW POOL WILDCAT,Vertical,DINA MBR,PROVOST GLAUCONITIC EE,PROVOST,,19970126,1018,0,19970201,KINNELL DRILLING LTD.,7,,20120901,Abandoned Crude Oil,398.7,330.5,PRIMARY,Waterflood,959,952,972,ELLERSLIE MBR,57676.258,GLAUCONITIC EE,YES,BWL,AB4,Medicine Hat,0,280054.47,52075.23,20160922,8279.3,44525.1,19970130,724.3,60.48,70.93,30.26,1.54,1.35,69.86,81.36,1.62,,0,0,,13,6,7679,28,0196281,2,0,,919.9,32485.963,,0,6.5,CLASS A NEAT,Tonnes
100/07-34-040-12W4/00,NEW POOL WILDCAT,Vertical,DINA MBR,PROVOST GLAUCONITIC EE,PROVOST,,19970126,1018,0,19970201,KINNELL DRILLING LTD.,7,,20120901,Abandoned Crude Oil,398.7,330.5,PRIMARY,Waterflood,959,952,972,ELLERSLIE MBR,57676.258,GLAUCONITIC EE,YES,BWL,AB4,Medicine Hat,0,280054.47,52075.23,20160922,8279.3,44525.1,19970130,724.3,60.48,70.93,30.26,1.54,1.35,69.86,81.36,1.62,,0,0,,13,6,7679,28,0196281,2,0,,919.9,32485.963,,0,10.5,LIGHT WEIGHT,Tonnes
100/07-34-040-12W4/00,NEW POOL WILDCAT,Vertical,DINA MBR,PROVOST GLAUCONITIC EE,PROVOST,,19970126,1018,0,19970201,KINNELL DRILLING LTD.,7,,20120901,Abandoned Crude Oil,398.7,330.5,PRIMARY,Waterflood,959,952,972,ELLERSLIE MBR,57676.258,GLAUCONITIC EE,YES,BWL,AB4,Medicine Hat,0,280054.47,52075.23,20160922,8279.3,44525.1,19970130,724.3,60.48,70.93,30.26,1.54,1.35,69.86,81.36,1.62,,0,0,,13,6,7679,28,0196281,2,0,,919.9,32485.963,,0,6,GPSL/GPCEM/THX,Tonnes
100/08-12-086-11W5/00,NEW POOL WILDCAT,Vertical,PRECAMBRIAN SYSTEM,,EVI,,19960215,1537,0,19960226,PRECISION DRILLING CORPORATION,,,,Abandoned,329.51,226.1,PRIMARY,,,,1528.58,PRECAMBRIAN SYSTEM,,,,BWL,AB7,Athabasca/Peace River,,,,19960226,,,19960222,551.4,,,,,,,,,,,,,,,,,0176636,,,,,,,,23,CLASS G NEAT,Tonnes
100/04-29-038-16W4/00,OUTPOST,Vertical,MANNVILLE GRP,,HALKIRK,,19930706,1255,0,19930713,ARROWSTAR DRILLING CORPORATION,3,,19930901,Abandoned Crude Oil,485.7,336,PRIMARY,,1207.5,1204.5,1250.5,WABAMUN GRP,2811.1934,,YES,BWL,AB5,Calgary/Edmonton,0,4835.6064,2495.7969,20230216,396.8,768.8,19930711,817.4,24.15,33.19,62.48,29.99,40.91,79.27,37.35,46.08,,0,0,,,,,,0159340,10,0,,51.8,1829.2997,,0,15,CLASS A NEAT,Tonnes
100/04-29-038-16W4/00,OUTPOST,Vertical,MANNVILLE GRP,,HALKIRK,,19930706,1255,0,19930713,ARROWSTAR DRILLING CORPORATION,3,,19930901,Abandoned Crude Oil,485.7,336,PRIMARY,,1207.5,1204.5,1250.5,WABAMUN GRP,2811.1934,,YES,BWL,AB5,Calgary/Edmonton,0,4835.6064,2495.7969,20230216,396.8,768.8,19930711,817.4,24.15,33.19,62.48,29.99,40.91,79.27,37.35,46.08,,0,0,,,,,,0159340,10,0,,51.8,1829.2997,,0,32,GPSL/GPCEM/THX,Tonnes
